event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_240,user_02,expense,Fuel,transport,debit,1394.51,ZAR,2025-07-28,2025-07-28,settled,,fixed,
event_241,user_02,expense,Neighborhood market,groceries,debit,1565.82,ZAR,2025-08-03,2025-08-03,settled,,fixed,
event_242,user_02,expense,Transit pass,transport,debit,1313.59,ZAR,2025-08-04,2025-08-04,settled,,fixed,
event_243,user_02,expense,Cafe,dining,debit,2293.14,ZAR,2025-08-05,2025-08-05,settled,,fixed,
event_244,user_02,expense,Pending merchant debit,shopping,debit,2827,ZAR,2025-08-04,2025-08-08,pending,,fixed,
event_245,user_03,income,Payroll credit,salary,credit,4365000,IDR,2019-04-15,2019-04-15,settled,,fixed,
event_246,user_03,expense,Monthly rent,rent,debit,1197000,IDR,2019-04-01,2019-04-01,settled,,fixed,
event_247,user_03,expense,Utility bill,utilities,debit,304005.74,IDR,2019-04-05,2019-04-05,settled,,fixed,
event_248,user_03,debt_payment,Loan repayment,debt_repayment,debit,304000,IDR,2019-04-10,2019-04-10,settled,,fixed,
event_249,user_03,subscription,Streaming subscription,streaming,debit,89300,IDR,2019-04-08,2019-04-08,settled,,fixed,
event_250,user_03,subscription,Fitness membership,gym,debit,119700,IDR,2019-04-09,2019-04-09,settled,,reducible,59850
event_251,user_03,subscription,Music subscription,music_subscription,debit,51300,IDR,2019-04-10,2019-04-10,settled,,stoppable,
event_252,user_03,subscription,Cloud storage subscription,cloud_storage,debit,14250,IDR,2019-04-11,2019-04-11,settled,,stoppable,
event_253,user_03,subscription,Delivery membership,delivery_membership,debit,69350,IDR,2019-04-12,2019-04-12,settled,,fixed,
event_254,user_03,expense,Discretionary shopping budget,shopping,debit,119700,IDR,2019-04-11,2019-04-11,settled,,reducible,47880
event_255,user_03,expense,Entertainment budget,entertainment,debit,163400,IDR,2019-04-13,2019-04-13,settled,,fixed,
event_256,user_03,income,Payroll credit,salary,credit,4365000,IDR,2019-05-15,2019-05-15,settled,,fixed,
event_257,user_03,expense,Monthly rent,rent,debit,1197000,IDR,2019-05-01,2019-05-01,settled,,fixed,
event_258,user_03,expense,Utility bill,utilities,debit,294243.27,IDR,2019-05-05,2019-05-05,settled,,fixed,
event_259,user_03,debt_payment,Loan repayment,debt_repayment,debit,304000,IDR,2019-05-10,2019-05-10,settled,,fixed,
event_260,user_03,subscription,Streaming subscription,streaming,debit,89300,IDR,2019-05-08,2019-05-08,settled,,fixed,
event_261,user_03,subscription,Fitness membership,gym,debit,119700,IDR,2019-05-09,2019-05-09,settled,,reducible,59850
event_262,user_03,subscription,Music subscription,music_subscription,debit,51300,IDR,2019-05-10,2019-05-10,settled,,stoppable,
event_263,user_03,subscription,Cloud storage subscription,cloud_storage,debit,14250,IDR,2019-05-11,2019-05-11,settled,,stoppable,
event_264,user_03,subscription,Delivery membership,delivery_membership,debit,69350,IDR,2019-05-12,2019-05-12,settled,,fixed,
event_265,user_03,expense,Discretionary shopping budget,shopping,debit,119700,IDR,2019-05-11,2019-05-11,settled,,reducible,47880
event_266,user_03,expense,Entertainment budget,entertainment,debit,163400,IDR,2019-05-13,2019-05-13,settled,,fixed,
event_267,user_03,income,Payroll credit,salary,credit,4365000,IDR,2019-06-15,2019-06-15,settled,,fixed,
event_268,user_03,expense,Monthly rent,rent,debit,1197000,IDR,2019-06-01,2019-06-01,settled,,fixed,
event_269,user_03,expense,Utility bill,utilities,debit,313808.7,IDR,2019-06-05,2019-06-05,settled,,fixed,
event_270,user_03,debt_payment,Loan repayment,debt_repayment,debit,304000,IDR,2019-06-10,2019-06-10,settled,,fixed,
event_271,user_03,subscription,Streaming subscription,streaming,debit,89300,IDR,2019-06-08,2019-06-08,settled,,fixed,
event_272,user_03,subscription,Fitness membership,gym,debit,119700,IDR,2019-06-09,2019-06-09,settled,,reducible,59850
event_273,user_03,subscription,Music subscription,music_subscription,debit,51300,IDR,2019-06-10,2019-06-10,settled,,stoppable,
event_274,user_03,subscription,Cloud storage subscription,cloud_storage,debit,14250,IDR,2019-06-11,2019-06-11,settled,,stoppable,
event_275,user_03,subscription,Delivery membership,delivery_membership,debit,69350,IDR,2019-06-12,2019-06-12,settled,,fixed,
event_276,user_03,expense,Discretionary shopping budget,shopping,debit,119700,IDR,2019-06-11,2019-06-11,settled,,reducible,47880
event_277,user_03,expense,Entertainment budget,entertainment,debit,163400,IDR,2019-06-13,2019-06-13,settled,,fixed,
event_278,user_03,income,Payroll credit,salary,credit,4365000,IDR,2019-07-15,2019-07-15,settled,,fixed,
event_279,user_03,expense,Monthly rent,rent,debit,1197000,IDR,2019-07-01,2019-07-01,settled,,fixed,
event_280,user_03,expense,Utility bill,utilities,debit,303530.21,IDR,2019-07-05,2019-07-05,settled,,fixed,
event_281,user_03,debt_payment,Loan repayment,debt_repayment,debit,304000,IDR,2019-07-10,2019-07-10,settled,,fixed,
event_282,user_03,subscription,Streaming subscription,streaming,debit,89300,IDR,2019-07-08,2019-07-08,settled,,fixed,
event_283,user_03,subscription,Fitness membership,gym,debit,119700,IDR,2019-07-09,2019-07-09,settled,,reducible,59850
event_284,user_03,subscription,Music subscription,music_subscription,debit,51300,IDR,2019-07-10,2019-07-10,settled,,stoppable,
event_285,user_03,subscription,Cloud storage subscription,cloud_storage,debit,14250,IDR,2019-07-11,2019-07-11,settled,,stoppable,
event_286,user_03,subscription,Delivery membership,delivery_membership,debit,69350,IDR,2019-07-12,2019-07-12,settled,,fixed,
event_287,user_03,expense,Discretionary shopping budget,shopping,debit,119700,IDR,2019-07-11,2019-07-11,settled,,reducible,47880
event_288,user_03,expense,Entertainment budget,entertainment,debit,163400,IDR,2019-07-13,2019-07-13,settled,,fixed,
event_289,user_03,income,Payroll credit,salary,credit,4365000,IDR,2019-08-15,2019-08-15,settled,,fixed,
event_290,user_03,expense,Monthly rent,rent,debit,1197000,IDR,2019-08-01,2019-08-01,settled,,fixed,
event_291,user_03,expense,Utility bill,utilities,debit,307600.76,IDR,2019-08-05,2019-08-05,settled,,fixed,
event_292,user_03,debt_payment,Loan repayment,debt_repayment,debit,304000,IDR,2019-08-10,2019-08-10,settled,,fixed,
event_293,user_03,subscription,Streaming subscription,streaming,debit,89300,IDR,2019-08-08,2019-08-08,settled,,fixed,
event_294,user_03,subscription,Fitness membership,gym,debit,119700,IDR,2019-08-09,2019-08-09,settled,,reducible,59850
event_295,user_03,subscription,Music subscription,music_subscription,debit,51300,IDR,2019-08-10,2019-08-10,settled,,stoppable,
event_296,user_03,subscription,Cloud storage subscription,cloud_storage,debit,14250,IDR,2019-08-11,2019-08-11,settled,,stoppable,
event_297,user_03,subscription,Delivery membership,delivery_membership,debit,69350,IDR,2019-08-12,2019-08-12,settled,,fixed,
event_298,user_03,expense,Discretionary shopping budget,shopping,debit,119700,IDR,2019-08-11,2019-08-11,settled,,reducible,47880
event_299,user_03,expense,Entertainment budget,entertainment,debit,163400,IDR,2019-08-13,2019-08-13,settled,,fixed,
event_300,user_03,expense,Monthly rent,rent,debit,1197000,IDR,2019-09-01,2019-09-01,settled,,fixed,
event_301,user_03,expense,Supermarket purchase,groceries,debit,166175.66,IDR,2019-03-10,2019-03-10,settled,,fixed,
event_302,user_03,expense,Fuel,transport,debit,82741.3,IDR,2019-03-11,2019-03-11,settled,,fixed,
event_303,user_03,expense,Neighborhood market,groceries,debit,166016.88,IDR,2019-03-17,2019-03-17,settled,,fixed,
event_304,user_03,expense,Ride service,transport,debit,96154.11,IDR,2019-03-18,2019-03-18,settled,,fixed,
event_305,user_03,expense,Cafe,dining,debit,209550.28,IDR,2019-03-19,2019-03-19,settled,,reducible,94050
event_306,user_03,expense,Neighborhood market,groceries,debit,199802.96,IDR,2019-03-24,2019-03-24,settled,,fixed,
event_307,user_03,expense,Ride service,transport,debit,129400.49,IDR,2019-03-25,2019-03-25,settled,,fixed,
event_308,user_03,expense,Neighborhood market,groceries,debit,185474.57,IDR,2019-03-31,2019-03-31,settled,,fixed,
event_309,user_03,expense,Fuel,transport,debit,89681.43,IDR,2019-04-01,2019-04-01,settled,,fixed,
event_310,user_03,expense,Restaurant,dining,debit,221757.25,IDR,2019-04-02,2019-04-02,settled,,reducible,94050
event_311,user_03,expense,Supermarket purchase,groceries,debit,145542.4,IDR,2019-04-07,2019-04-07,settled,,fixed,
event_312,user_03,expense,Transit pass,transport,debit,81998.4,IDR,2019-04-08,2019-04-08,settled,,fixed,
event_313,user_03,expense,Grocery store,groceries,debit,191642.67,IDR,2019-04-14,2019-04-14,settled,,fixed,
event_314,user_03,expense,Ride service,transport,debit,87932.57,IDR,2019-04-15,2019-04-15,settled,,fixed,
event_315,user_03,expense,Cafe,dining,debit,164915.65,IDR,2019-04-16,2019-04-16,settled,,reducible,94050
event_316,user_03,expense,Neighborhood market,groceries,debit,182630.05,IDR,2019-04-21,2019-04-21,settled,,fixed,
event_317,user_03,expense,Fuel,transport,debit,113487.05,IDR,2019-04-22,2019-04-22,settled,,fixed,
event_318,user_03,expense,Supermarket purchase,groceries,debit,152136.06,IDR,2019-04-28,2019-04-28,settled,,fixed,
event_319,user_03,expense,Ride service,transport,debit,100226.71,IDR,2019-04-29,2019-04-29,settled,,fixed,
event_320,user_03,expense,Food delivery,dining,debit,185874.63,IDR,2019-04-30,2019-04-30,settled,,reducible,94050
event_321,user_03,expense,Grocery store,groceries,debit,164868.12,IDR,2019-05-05,2019-05-05,settled,,fixed,
event_322,user_03,expense,Transit pass,transport,debit,110969.87,IDR,2019-05-06,2019-05-06,settled,,fixed,
event_323,user_03,expense,Supermarket purchase,groceries,debit,201816.51,IDR,2019-05-12,2019-05-12,settled,,fixed,
event_324,user_03,expense,Ride service,transport,debit,119045.29,IDR,2019-05-13,2019-05-13,settled,,fixed,
event_325,user_03,expense,Cafe,dining,debit,214155.48,IDR,2019-05-14,2019-05-14,settled,,reducible,94050
event_326,user_03,expense,Grocery store,groceries,debit,167855.72,IDR,2019-05-19,2019-05-19,settled,,fixed,
event_327,user_03,expense,Transit pass,transport,debit,93289.54,IDR,2019-05-20,2019-05-20,settled,,fixed,
event_328,user_03,expense,Supermarket purchase,groceries,debit,208091.95,IDR,2019-05-26,2019-05-26,settled,,fixed,
event_329,user_03,expense,Transit pass,transport,debit,98216.32,IDR,2019-05-27,2019-05-27,settled,,fixed,
event_330,user_03,expense,Food delivery,dining,debit,141134.11,IDR,2019-05-28,2019-05-28,settled,,reducible,94050
event_331,user_03,expense,Grocery store,groceries,debit,193565.44,IDR,2019-06-02,2019-06-02,settled,,fixed,
event_332,user_03,expense,Ride service,transport,debit,123529.22,IDR,2019-06-03,2019-06-03,settled,,fixed,
event_333,user_03,expense,Grocery store,groceries,debit,152884.43,IDR,2019-06-09,2019-06-09,settled,,fixed,
event_334,user_03,expense,Ride service,transport,debit,109458.81,IDR,2019-06-10,2019-06-10,settled,,fixed,
event_335,user_03,expense,Restaurant,dining,debit,164375.1,IDR,2019-06-11,2019-06-11,settled,,reducible,94050
event_336,user_03,expense,Neighborhood market,groceries,debit,160523.9,IDR,2019-06-16,2019-06-16,settled,,fixed,
event_337,user_03,expense,Transit pass,transport,debit,129585.74,IDR,2019-06-17,2019-06-17,settled,,fixed,
event_338,user_03,expense,Grocery store,groceries,debit,203723.68,IDR,2019-06-23,2019-06-23,settled,,fixed,
event_339,user_03,expense,Transit pass,transport,debit,130454.48,IDR,2019-06-24,2019-06-24,settled,,fixed,
event_340,user_03,expense,Food delivery,dining,debit,184693.5,IDR,2019-06-25,2019-06-25,settled,,reducible,94050
event_341,user_03,expense,Grocery store,groceries,debit,175489.07,IDR,2019-06-30,2019-06-30,settled,,fixed,
event_342,user_03,expense,Transit pass,transport,debit,111337.65,IDR,2019-07-01,2019-07-01,settled,,fixed,
event_343,user_03,expense,Neighborhood market,groceries,debit,161913.09,IDR,2019-07-07,2019-07-07,settled,,fixed,
event_344,user_03,expense,Transit pass,transport,debit,126762.71,IDR,2019-07-08,2019-07-08,settled,,fixed,
event_345,user_03,expense,Restaurant,dining,debit,146599.84,IDR,2019-07-09,2019-07-09,settled,,reducible,94050
event_346,user_03,expense,Grocery store,groceries,debit,173959.07,IDR,2019-07-14,2019-07-14,settled,,fixed,
event_347,user_03,expense,Ride service,transport,debit,99811.42,IDR,2019-07-15,2019-07-15,settled,,fixed,
event_348,user_03,expense,Supermarket purchase,groceries,debit,166983.92,IDR,2019-07-21,2019-07-21,settled,,fixed,
event_349,user_03,expense,Fuel,transport,debit,82092.34,IDR,2019-07-22,2019-07-22,settled,,fixed,
event_350,user_03,expense,Restaurant,dining,debit,232665.84,IDR,2019-07-23,2019-07-23,settled,,reducible,94050
event_351,user_03,expense,Grocery store,groceries,debit,158442.58,IDR,2019-07-28,2019-07-28,settled,,fixed,
event_352,user_03,expense,Fuel,transport,debit,80413.83,IDR,2019-07-29,2019-07-29,settled,,fixed,
event_353,user_03,expense,Neighborhood market,groceries,debit,214044.82,IDR,2019-08-04,2019-08-04,settled,,fixed,
event_354,user_03,expense,Fuel,transport,debit,119705.44,IDR,2019-08-05,2019-08-05,settled,,fixed,
event_355,user_03,expense,Restaurant,dining,debit,222887.93,IDR,2019-08-06,2019-08-06,settled,,reducible,94050
event_356,user_03,expense,Supermarket purchase,groceries,debit,172754.73,IDR,2019-08-11,2019-08-11,settled,,fixed,
event_357,user_03,expense,Transit pass,transport,debit,106636.6,IDR,2019-08-12,2019-08-12,settled,,fixed,
event_358,user_03,expense,Neighborhood market,groceries,debit,211013.79,IDR,2019-08-18,2019-08-18,settled,,fixed,
event_359,user_03,expense,Ride service,transport,debit,102195.79,IDR,2019-08-19,2019-08-19,settled,,fixed,
event_360,user_03,expense,Restaurant,dining,debit,176699.16,IDR,2019-08-20,2019-08-20,settled,,reducible,94050
event_361,user_03,expense,Neighborhood market,groceries,debit,154738.73,IDR,2019-08-25,2019-08-25,settled,,fixed,
event_362,user_03,expense,Transit pass,transport,debit,120416.8,IDR,2019-08-26,2019-08-26,settled,,fixed,
event_363,user_03,expense,Neighborhood market,groceries,debit,146752.36,IDR,2019-09-01,2019-09-01,settled,,fixed,
event_364,user_03,expense,Ride service,transport,debit,124072.19,IDR,2019-09-02,2019-09-02,settled,,fixed,
event_365,user_03,expense,Restaurant,dining,debit,159592.08,IDR,2019-09-03,2019-09-03,settled,,reducible,94050
event_366,user_03,income,August 2019 net salary,salary,credit,4365000,IDR,2019-08-31,2019-08-31,settled,,fixed,
event_367,user_03,expense,Pending pharmacy card charge,healthcare,debit,286900,IDR,2019-09-02,2019-09-07,pending,,fixed,
event_368,user_04,income,Payroll credit,salary,credit,50820,ZAR,2024-01-15,2024-01-15,settled,,fixed,
event_369,user_04,expense,Monthly rent,rent,debit,17050,ZAR,2024-01-01,2024-01-01,settled,,fixed,
event_370,user_04,expense,Utility bill,utilities,debit,2789.1,ZAR,2024-01-05,2024-01-05,settled,,fixed,
event_371,user_04,debt_payment,Loan repayment,debt_repayment,debit,3597,ZAR,2024-01-10,2024-01-10,settled,,fixed,
event_372,user_04,subscription,Streaming subscription,streaming,debit,1463,ZAR,2024-01-08,2024-01-08,settled,,stoppable,
event_373,user_04,subscription,Fitness membership,gym,debit,1454.2,ZAR,2024-01-09,2024-01-09,settled,,reducible,727.1
event_374,user_04,subscription,Music subscription,music_subscription,debit,316.8,ZAR,2024-01-10,2024-01-10,settled,,fixed,
event_375,user_04,subscription,Cloud storage subscription,cloud_storage,debit,331.1,ZAR,2024-01-11,2024-01-11,settled,,fixed,
event_376,user_04,subscription,Delivery membership,delivery_membership,debit,388.3,ZAR,2024-01-12,2024-01-12,settled,,stoppable,
event_377,user_04,expense,Discretionary shopping budget,shopping,debit,2378.2,ZAR,2024-01-11,2024-01-11,settled,,reducible,951.28
event_378,user_04,expense,Entertainment budget,entertainment,debit,811.8,ZAR,2024-01-13,2024-01-13,settled,,fixed,
event_379,user_04,income,Payroll credit,salary,credit,50820,ZAR,2024-02-15,2024-02-15,settled,,fixed,
event_380,user_04,expense,Monthly rent,rent,debit,17050,ZAR,2024-02-01,2024-02-01,settled,,fixed,
event_381,user_04,expense,Utility bill,utilities,debit,2846.26,ZAR,2024-02-05,2024-02-05,settled,,fixed,
event_382,user_04,debt_payment,Loan repayment,debt_repayment,debit,3597,ZAR,2024-02-10,2024-02-10,settled,,fixed,
event_383,user_04,subscription,Streaming subscription,streaming,debit,1463,ZAR,2024-02-08,2024-02-08,settled,,stoppable,
event_384,user_04,subscription,Fitness membership,gym,debit,1454.2,ZAR,2024-02-09,2024-02-09,settled,,reducible,727.1
event_385,user_04,subscription,Music subscription,music_subscription,debit,316.8,ZAR,2024-02-10,2024-02-10,settled,,fixed,
event_386,user_04,subscription,Cloud storage subscription,cloud_storage,debit,331.1,ZAR,2024-02-11,2024-02-11,settled,,fixed,
event_387,user_04,subscription,Delivery membership,delivery_membership,debit,388.3,ZAR,2024-02-12,2024-02-12,settled,,stoppable,
event_388,user_04,expense,Discretionary shopping budget,shopping,debit,2378.2,ZAR,2024-02-11,2024-02-11,settled,,reducible,951.28
event_389,user_04,expense,Entertainment budget,entertainment,debit,811.8,ZAR,2024-02-13,2024-02-13,settled,,fixed,
event_390,user_04,income,Payroll credit,salary,credit,50820,ZAR,2024-03-15,2024-03-15,settled,,fixed,
event_391,user_04,expense,Monthly rent,rent,debit,17050,ZAR,2024-03-01,2024-03-01,settled,,fixed,
event_392,user_04,expense,Utility bill,utilities,debit,2833.69,ZAR,2024-03-05,2024-03-05,settled,,fixed,
event_393,user_04,debt_payment,Loan repayment,debt_repayment,debit,3597,ZAR,2024-03-10,2024-03-10,settled,,fixed,
event_394,user_04,subscription,Streaming subscription,streaming,debit,1463,ZAR,2024-03-08,2024-03-08,settled,,stoppable,
event_395,user_04,subscription,Fitness membership,gym,debit,1454.2,ZAR,2024-03-09,2024-03-09,settled,,reducible,727.1
event_396,user_04,subscription,Music subscription,music_subscription,debit,316.8,ZAR,2024-03-10,2024-03-10,settled,,fixed,
event_397,user_04,subscription,Cloud storage subscription,cloud_storage,debit,331.1,ZAR,2024-03-11,2024-03-11,settled,,fixed,
event_398,user_04,subscription,Delivery membership,delivery_membership,debit,388.3,ZAR,2024-03-12,2024-03-12,settled,,stoppable,
event_399,user_04,expense,Discretionary shopping budget,shopping,debit,2378.2,ZAR,2024-03-11,2024-03-11,settled,,reducible,951.28
event_400,user_04,expense,Entertainment budget,entertainment,debit,811.8,ZAR,2024-03-13,2024-03-13,settled,,fixed,
event_401,user_04,income,Payroll credit,salary,credit,50820,ZAR,2024-04-15,2024-04-15,settled,,fixed,
event_402,user_04,expense,Monthly rent,rent,debit,17050,ZAR,2024-04-01,2024-04-01,settled,,fixed,
event_403,user_04,expense,Utility bill,utilities,debit,2728.58,ZAR,2024-04-05,2024-04-05,settled,,fixed,
event_404,user_04,debt_payment,Loan repayment,debt_repayment,debit,3597,ZAR,2024-04-10,2024-04-10,settled,,fixed,
event_405,user_04,subscription,Streaming subscription,streaming,debit,1463,ZAR,2024-04-08,2024-04-08,settled,,stoppable,
